192.168.14.12 - - [02/Oct/2012:11:01:49 +0200] "GET /temps/choix.gif HTTP/1.1" 200 2836 "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.14.12 - - [02/Oct/2012:11:01:49 +0200] "GET /temps/suivant.gif HTTP/1.1" 200 1634 "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.14.156 - - [02/Oct/2012:11:01:50 +0200] "GET /SiteWebIF/Intranet-etudiant.php?ticket=ST-181257-26jIDFjaR2FHMXE2FXKf-dsi-vm03 HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:01:50 +0200] "GET /SiteWebIF/Intranet-etudiant.php HTTP/1.1" 200 3799 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:01:50 +0200] "GET /stages/style_pfe.css HTTP/1.1" 200 895 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:01:50 +0200] "GET /stages/InsaIF.ico HTTP/1.1" 200 766 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:01:50 +0200] "GET /stages/FondInsa.jpg HTTP/1.1" 200 2828 "http://intranet-if.insa-lyon.fr/stages/style_pfe.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:01:50 +0200] "GET /stages/bandeauFinal.jpg HTTP/1.1" 200 50390 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.15.159 - - [02/Oct/2012:11:01:52 +0200] "GET /SiteWebIF/Intranet-personnel.php?ticket=ST-183733-2kEEvRQZ4FcxQB2r4zat-dsi-vm04 HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.159 - - [02/Oct/2012:11:01:52 +0200] "GET /SiteWebIF/Intranet-personnel.php HTTP/1.1" 200 5045 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.159 - - [02/Oct/2012:11:01:52 +0200] "GET /stages/bandeauFinal.jpg HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-personnel.php" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.159 - - [02/Oct/2012:11:01:52 +0200] "GET /stages/FondInsa.jpg HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-personnel.php" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.159 - - [02/Oct/2012:11:01:52 +0200] "GET /favicon.ico HTTP/1.1" 200 1700 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.14.156 - - [02/Oct/2012:11:01:55 +0200] "GET /stages/style_pfe.css HTTP/1.1" 200 895 "http://intranet-if.insa-lyon.fr/stages/ListePFE.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:01:55 +0200] "GET /stages/InsaIF.ico HTTP/1.1" 200 766 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:01:55 +0200] "GET /stages/FondInsa.jpg HTTP/1.1" 200 2828 "http://intranet-if.insa-lyon.fr/stages/style_pfe.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.15.159 - - [02/Oct/2012:11:01:55 +0200] "GET /notesif HTTP/1.1" 301 248 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-personnel.php" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.159 - - [02/Oct/2012:11:01:55 +0200] "GET /notesif/ HTTP/1.1" 302 - "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-personnel.php" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.14.156 - - [02/Oct/2012:11:01:54 +0200] "GET /stages/ListePFE.php HTTP/1.1" 200 132290 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:02:26 +0200] "GET /stages/style_pfe.css HTTP/1.1" 200 895 "http://intranet-if.insa-lyon.fr/stages/ListePFE.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:02:26 +0200] "GET /stages/InsaIF.ico HTTP/1.1" 200 766 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:02:26 +0200] "GET /stages/ListePFE.php HTTP/1.1" 200 132290 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:02:33 +0200] "GET /temps/style_pfe.css HTTP/1.1" 200 895 "http://intranet-if.insa-lyon.fr/temps/SoutenancesPFE.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:02:33 +0200] "GET /temps/loupe.gif HTTP/1.1" 200 326 "http://intranet-if.insa-lyon.fr/temps/SoutenancesPFE.html" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:02:33 +0200] "GET /temps/InsaIF.ico HTTP/1.1" 200 766 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:02:33 +0200] "GET /temps/FondInsa.jpg HTTP/1.1" 200 2828 "http://intranet-if.insa-lyon.fr/temps/style_pfe.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:02:32 +0200] "GET /temps/SoutenancesPFE.html HTTP/1.1" 200 100253 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.14.156 - - [02/Oct/2012:11:02:34 +0200] "GET /temps/InsaIF.ico HTTP/1.1" 200 766 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.15.157 - - [02/Oct/2012:11:04:44 +0200] "GET /temps/4IF41.html HTTP/1.1" 200 18307 "-" "Mozilla/5.0 (Linux x86_64) AppleWebKit/535.22+ (KHTML, like Gecko) WebKitGTK+/1.8.3 luakit/0d5f4"
192.168.15.157 - - [02/Oct/2012:11:04:49 +0200] "GET /temps/4IF42.html HTTP/1.1" 200 18200 "-" "Mozilla/5.0 (Linux x86_64) AppleWebKit/535.22+ (KHTML, like Gecko) WebKitGTK+/1.8.3 luakit/0d5f4"
192.168.15.141 - - [02/Oct/2012:11:04:59 +0200] "GET /temps/4IF4.ics HTTP/1.1" 200 75565 "-" "Mac OS X/10.8.2 (12C54) CalendarAgent/55"
192.168.8.198 - - [02/Oct/2012:11:05:16 +0200] "GET /temps/PL.ics HTTP/1.1" 304 - "-" "iOS/6.0 (10A403) dataaccessd/1.0"
192.168.10.177 - - [02/Oct/2012:11:07:49 +0200] "GET /temps/5IF40.html HTTP/1.1" 200 17042 "http://intranet-if.insa-lyon.fr/temps/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.5.155 - - [02/Oct/2012:11:09:01 +0200] "GET /temps/5IF40.html HTTP/1.1" 200 17042 "http://intranet-if.insa-lyon.fr/temps/5IF39.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
192.168.5.155 - - [02/Oct/2012:11:09:05 +0200] "GET /temps/style_emploi_du_temps.css HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
192.168.5.155 - - [02/Oct/2012:11:09:07 +0200] "GET /temps/FondInsa.jpg HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
192.168.5.155 - - [02/Oct/2012:11:09:07 +0200] "GET /temps/precedent.gif HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
192.168.5.155 - - [02/Oct/2012:11:09:07 +0200] "GET /temps/choix.gif HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
192.168.5.155 - - [02/Oct/2012:11:09:07 +0200] "GET /temps/suivant.gif HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.66 Safari/535.11"
192.168.0.59 - - [02/Oct/2012:11:09:09 +0200] "GET /notesif/RSS/RSS_4IF.xml HTTP/1.1" 200 57760 "http://intranet-if.insa-lyon.fr/notesif/RSS/RSS_4IF.xml" "Blogtrottr/2.0"
192.168.3.66 - - [02/Oct/2012:11:09:40 +0200] "GET /SiteWebIF/Intranet-etudiant.php HTTP/1.1" 302 477 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.3.66 - - [02/Oct/2012:11:09:46 +0200] "GET /SiteWebIF/Intranet-etudiant.php?ticket=ST-183850-AbeEqzDrMWAX6yY1lZ0f-dsi-vm04 HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.3.66 - - [02/Oct/2012:11:09:46 +0200] "GET /SiteWebIF/Intranet-etudiant.php HTTP/1.1" 200 3815 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.3.66 - - [02/Oct/2012:11:09:58 +0200] "GET /temps/ HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.3.66 - - [02/Oct/2012:11:10:00 +0200] "GET /temps/5IF40.html HTTP/1.1" 200 17042 "http://intranet-if.insa-lyon.fr/temps/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.3.66 - - [02/Oct/2012:11:10:10 +0200] "GET /stages/ListePFE.php HTTP/1.1" 200 132293 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.160 - - [02/Oct/2012:11:10:20 +0200] "GET /temps/4IF40.html HTTP/1.1" 200 19670 "http://intranet-if.insa-lyon.fr/temps/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.15.160 - - [02/Oct/2012:11:10:20 +0200] "GET /temps/style_emploi_du_temps.css HTTP/1.1" 200 1216 "http://intranet-if.insa-lyon.fr/temps/4IF40.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.15.160 - - [02/Oct/2012:11:10:20 +0200] "GET /temps/precedent.gif HTTP/1.1" 200 1906 "http://intranet-if.insa-lyon.fr/temps/4IF40.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.15.160 - - [02/Oct/2012:11:10:20 +0200] "GET /temps/choix.gif HTTP/1.1" 200 2836 "http://intranet-if.insa-lyon.fr/temps/4IF40.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.15.160 - - [02/Oct/2012:11:10:21 +0200] "GET /temps/suivant.gif HTTP/1.1" 200 1634 "http://intranet-if.insa-lyon.fr/temps/4IF40.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.15.160 - - [02/Oct/2012:11:10:21 +0200] "GET /temps/FondInsa.jpg HTTP/1.1" 200 2828 "http://intranet-if.insa-lyon.fr/temps/style_emploi_du_temps.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.15.160 - - [02/Oct/2012:11:10:22 +0200] "GET /temps/4IF41.html HTTP/1.1" 200 18307 "http://intranet-if.insa-lyon.fr/temps/4IF40.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.15.160 - - [02/Oct/2012:11:10:31 +0200] "GET /temps/4IF42.html HTTP/1.1" 200 18200 "http://intranet-if.insa-lyon.fr/temps/4IF41.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:15.0) Gecko/20100101 Firefox/15.0.1"
192.168.13.43 - - [02/Oct/2012:11:11:00 +0200] "GET /temps/style_emploi_du_temps.css HTTP/1.1" 200 1216 "http://intranet-if.insa-lyon.fr/temps/3IF39.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.13.43 - - [02/Oct/2012:11:11:00 +0200] "GET /temps/3IF39.html HTTP/1.1" 200 22693 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.13.43 - - [02/Oct/2012:11:11:00 +0200] "GET /temps/FondInsa.jpg HTTP/1.1" 200 2828 "http://intranet-if.insa-lyon.fr/temps/3IF39.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.13.43 - - [02/Oct/2012:11:11:00 +0200] "GET /temps/precedent.gif HTTP/1.1" 200 1906 "http://intranet-if.insa-lyon.fr/temps/3IF39.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.13.43 - - [02/Oct/2012:11:11:00 +0200] "GET /temps/choix.gif HTTP/1.1" 200 2836 "http://intranet-if.insa-lyon.fr/temps/3IF39.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.13.43 - - [02/Oct/2012:11:11:00 +0200] "GET /temps/suivant.gif HTTP/1.1" 200 1634 "http://intranet-if.insa-lyon.fr/temps/3IF39.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.13.43 - - [02/Oct/2012:11:11:03 +0200] "GET /temps/3IF40.html HTTP/1.1" 200 23794 "http://intranet-if.insa-lyon.fr/temps/3IF39.html" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.161 - - [02/Oct/2012:11:11:05 +0200] "GET /stages/ListePFE.php HTTP/1.1" 302 465 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.14.65 - - [02/Oct/2012:11:11:09 +0200] "GET /temps/5IF40.html HTTP/1.1" 200 17042 "http://intranet-if.insa-lyon.fr/temps/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25"
192.168.14.65 - - [02/Oct/2012:11:11:09 +0200] "GET /temps/style_emploi_du_temps.css HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25"
192.168.14.65 - - [02/Oct/2012:11:11:09 +0200] "GET /temps/precedent.gif HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25"
192.168.14.65 - - [02/Oct/2012:11:11:09 +0200] "GET /temps/suivant.gif HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25"
192.168.14.65 - - [02/Oct/2012:11:11:09 +0200] "GET /temps/choix.gif HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25"
192.168.14.65 - - [02/Oct/2012:11:11:10 +0200] "GET /temps/FondInsa.jpg HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25"
192.168.15.161 - - [02/Oct/2012:11:11:16 +0200] "GET /stages/ListePFE.php?ticket=ST-181373-mQlab52NXMUYIUUBAZGp-dsi-vm03 HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.161 - - [02/Oct/2012:11:11:16 +0200] "GET /stages/ListePFE.php HTTP/1.1" 200 134272 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.14.65 - - [02/Oct/2012:11:11:26 +0200] "GET /temps/5IF41.html HTTP/1.1" 200 23925 "http://intranet-if.insa-lyon.fr/temps/5IF40.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25"
192.168.9.53 - - [02/Oct/2012:11:11:49 +0200] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 230 "-" "Mozilla/5.0 (Linux; Android 4.0.4; GT-I9300 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19"
192.168.9.53 - - [02/Oct/2012:11:11:49 +0200] "GET /apple-touch-icon.png HTTP/1.1" 404 218 "-" "Mozilla/5.0 (Linux; Android 4.0.4; GT-I9300 Build/IMM76D) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19"
192.168.8.198 - - [02/Oct/2012:11:11:51 +0200] "GET /temps/PL.ics HTTP/1.1" 304 - "-" "iOS/6.0 (10A403) dataaccessd/1.0"
192.168.15.162 - - [02/Oct/2012:11:11:53 +0200] "GET / HTTP/1.1" 200 216 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.162 - - [02/Oct/2012:11:11:53 +0200] "GET /favicon.ico HTTP/1.1" 200 1700 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.162 - - [02/Oct/2012:11:12:02 +0200] "GET /SiteWebIF/Intranet-etudiant.php HTTP/1.1" 302 477 "http://if.insa-lyon.fr/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.14.65 - - [02/Oct/2012:11:12:05 +0200] "GET /apple-touch-icon-114x114-precomposed.png HTTP/1.1" 404 238 "-" "MobileSafari/8536.25 CFNetwork/609 Darwin/13.0.0"
192.168.14.65 - - [02/Oct/2012:11:12:06 +0200] "GET /apple-touch-icon-114x114.png HTTP/1.1" 404 226 "-" "MobileSafari/8536.25 CFNetwork/609 Darwin/13.0.0"
192.168.14.65 - - [02/Oct/2012:11:12:08 +0200] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 230 "-" "MobileSafari/8536.25 CFNetwork/609 Darwin/13.0.0"
192.168.14.65 - - [02/Oct/2012:11:12:08 +0200] "GET /apple-touch-icon-114x114-precomposed.png HTTP/1.1" 404 238 "-" "MobileSafari/8536.25 CFNetwork/609 Darwin/13.0.0"
192.168.14.65 - - [02/Oct/2012:11:12:08 +0200] "GET /temps/5IF42.html HTTP/1.1" 304 - "http://intranet-if.insa-lyon.fr/temps/5IF41.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A403 Safari/8536.25"
192.168.14.65 - - [02/Oct/2012:11:12:08 +0200] "GET /apple-touch-icon.png HTTP/1.1" 404 218 "-" "MobileSafari/8536.25 CFNetwork/609 Darwin/13.0.0"
192.168.14.65 - - [02/Oct/2012:11:12:08 +0200] "GET /apple-touch-icon-114x114.png HTTP/1.1" 404 226 "-" "MobileSafari/8536.25 CFNetwork/609 Darwin/13.0.0"
192.168.14.65 - - [02/Oct/2012:11:12:08 +0200] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 230 "-" "MobileSafari/8536.25 CFNetwork/609 Darwin/13.0.0"
192.168.14.65 - - [02/Oct/2012:11:12:08 +0200] "GET /apple-touch-icon.png HTTP/1.1" 404 218 "-" "MobileSafari/8536.25 CFNetwork/609 Darwin/13.0.0"
192.168.15.163 - - [02/Oct/2012:11:12:27 +0200] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 404 230 "-" "Mozilla/5.0 (Linux; Android 4.1.1; Galaxy Nexus Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19"
192.168.15.163 - - [02/Oct/2012:11:12:27 +0200] "GET /apple-touch-icon.png HTTP/1.1" 404 218 "-" "Mozilla/5.0 (Linux; Android 4.1.1; Galaxy Nexus Build/JRO03C) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.166 Mobile Safari/535.19"
192.168.15.162 - - [02/Oct/2012:11:12:47 +0200] "GET /SiteWebIF/Intranet-etudiant.php?ticket=ST-181389-s6TdwGSo4BbNSv1cmUfc-dsi-vm03 HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.162 - - [02/Oct/2012:11:12:47 +0200] "GET /SiteWebIF/Intranet-etudiant.php HTTP/1.1" 200 3827 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.162 - - [02/Oct/2012:11:12:47 +0200] "GET /stages/style_pfe.css HTTP/1.1" 200 895 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.162 - - [02/Oct/2012:11:12:47 +0200] "GET /stages/FondInsa.jpg HTTP/1.1" 200 2828 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.162 - - [02/Oct/2012:11:12:47 +0200] "GET /stages/bandeauFinal.jpg HTTP/1.1" 200 50390 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.162 - - [02/Oct/2012:11:12:51 +0200] "GET /notesif HTTP/1.1" 301 248 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.162 - - [02/Oct/2012:11:12:51 +0200] "GET /notesif/ HTTP/1.1" 302 - "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4"
192.168.15.150 - - [02/Oct/2012:11:14:55 +0200] "GET /temps/3IF3.ics HTTP/1.1" 304 - "-" "iOS/6.0 (10A403) dataaccessd/1.0"
